Model,dataset,Metric,Partition,CV,Data,Intercept,Mtry,Ncomp,C,Median_Degree,Median_Scale,Median_Sigma,Mean_Spearman_R,Min_Spearman_R,Max_Spearman_R
RF,Sum of Squares,Spearman_R,Genotype,Genotype,Spectra,NA,97,NA,NA,NA,NA,NA,0.5498095086793933,0.3166057822774241,0.7238918453351381
RF,Maximum Value,Spearman_R,Genotype,Genotype,Spectra,NA,15,NA,NA,NA,NA,NA,0.549803642797132,0.33178400546821596,0.7275216094004738
RF,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,111,NA,NA,NA,NA,NA,0.549801982184976,0.31964434565156996,0.7224784662406226
PLS,Sum of Squares,Spearman_R,Genotype,Genotype,Spectra,NA,NA,67,NA,NA,NA,NA,0.5497951778691348,0.3062536528345997,0.754628392564034
RF,Maximum Value,Spearman_R,Random,Random,Spectra,NA,50,NA,NA,NA,NA,NA,0.5497950362856868,0.33764934704084476,0.7328146707418729
RF,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,133,NA,NA,NA,NA,NA,0.5497889273485067,0.33581550430675194,0.7161433731592111
LM,Sum of Squares,Spearman_R,Genotype,Genotype,Spectra,0.19148936170212766,NA,NA,NA,NA,NA,NA,0.5497624112147168,0.3062536528345997,0.753406878650227
LM,Sum of Squares,Spearman_R,Genotype,Genotype,Spectra,0.49645390070921985,NA,NA,NA,NA,NA,NA,0.5497624112147168,0.3062536528345997,0.753406878650227
LM,Sum of Squares,Spearman_R,Genotype,Genotype,Spectra,0.900709219858156,NA,NA,NA,NA,NA,NA,0.5497624112147168,0.3062536528345997,0.753406878650227
PLS,Sum of Squares,Spearman_R,Genotype,Genotype,Spectra,NA,NA,127,NA,NA,NA,NA,0.5497624112147168,0.3062536528345997,0.753406878650227
LM,Sum of Squares,Spearman_R,Genotype,Genotype,Spectra,0.07092198581560284,NA,NA,NA,NA,NA,NA,0.5497618964964602,0.3062536528345997,0.753406878650227
LM,Sum of Squares,Spearman_R,Genotype,Genotype,Spectra,0.475177304964539,NA,NA,NA,NA,NA,NA,0.5497618964964602,0.3062536528345997,0.753406878650227
LM,Sum of Squares,Spearman_R,Genotype,Genotype,Spectra,0.7801418439716312,NA,NA,NA,NA,NA,NA,0.5497618964964602,0.3062536528345997,0.753406878650227
PLS,Sum of Squares,Spearman_R,Genotype,Genotype,Spectra,NA,NA,110,NA,NA,NA,NA,0.5497618964964602,0.3062536528345997,0.753406878650227
RF,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,116,NA,NA,NA,NA,NA,0.5497608638547715,0.31919977771603225,0.7053626007224231
SVMR,Base Spectra,Spearman_R,Genotype,Genotype,Spectra,NA,NA,NA,0.17500000000000002,NA,NA,0.01,0.5496919367358445,0.2698732718894009,0.7841301843317972
RF,Maximum Value,Spearman_R,Genotype,Genotype,Spectra,NA,33,NA,NA,NA,NA,NA,0.5496756334056145,0.3121667805878332,0.7219231597403797
RF,Maximum Value,Spearman_R,Random,Random,Spectra,NA,67,NA,NA,NA,NA,NA,0.5496516609223225,0.3354265073631565,0.73853848291192
SVMR,Standardized,Spearman_R,Random,Random,Spectra,NA,NA,NA,60.543,NA,NA,0.01,0.5496296697667915,0.18744095582106143,0.7553764934704086
RF,Sum of Squares,Spearman_R,Genotype,Genotype,Spectra,NA,7,NA,NA,NA,NA,NA,0.5496277067771649,0.28060353449340825,0.7404411086160756
RF,Sum of Squares,Spearman_R,Genotype,Genotype,Spectra,NA,118,NA,NA,NA,NA,NA,0.5496276067016294,0.31188811188811194,0.7180473099756992
RF,Sum of Squares,Spearman_R,Genotype,Genotype,Spectra,NA,131,NA,NA,NA,NA,NA,0.549615169550864,0.29583032133557413,0.7129410317142946
RF,Maximum Value,Spearman_R,Random,Random,Spectra,NA,53,NA,NA,NA,NA,NA,0.5495935883362588,0.33081411503195335,0.7270352875798834
RF,Maximum Value,Spearman_R,Genotype,Genotype,Spectra,NA,31,NA,NA,NA,NA,NA,0.5495738091519062,0.32159945317840055,0.717357910906298
RF,Maximum Value,Spearman_R,Random,Random,Spectra,NA,54,NA,NA,NA,NA,NA,0.5495652560785087,0.3382050569602668,0.744984717977216
RF,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,124,NA,NA,NA,NA,NA,0.5495649801884578,0.31764378994165055,0.6954153931647681
RF,Maximum Value,Spearman_R,Random,Random,Spectra,NA,61,NA,NA,NA,NA,NA,0.5495638662284893,0.3375937760489025,0.7397054737427065
RF,Maximum Value,Spearman_R,Genotype,Genotype,Spectra,NA,16,NA,NA,NA,NA,NA,0.5495584721976002,0.32966507177033494,0.7267218308776032
LM,Sum of Squares,Spearman_R,Genotype,Genotype,Spectra,0.2127659574468085,NA,NA,NA,NA,NA,NA,0.5495376684271454,0.3062536528345997,0.753406878650227
LM,Sum of Squares,Spearman_R,Genotype,Genotype,Spectra,0.6170212765957447,NA,NA,NA,NA,NA,NA,0.5495376684271454,0.3062536528345997,0.753406878650227
LM,Sum of Squares,Spearman_R,Genotype,Genotype,Spectra,0.9219858156028369,NA,NA,NA,NA,NA,NA,0.5495376684271454,0.3062536528345997,0.753406878650227
PLS,Sum of Squares,Spearman_R,Genotype,Genotype,Spectra,NA,NA,87,NA,NA,NA,NA,0.5495376684271454,0.3062536528345997,0.753406878650227
PLS,Sum of Squares,Spearman_R,Genotype,Genotype,Spectra,NA,NA,130,NA,NA,NA,NA,0.5495376684271454,0.3062536528345997,0.753406878650227
RF,Sum of Squares,Spearman_R,Genotype,Genotype,Spectra,NA,107,NA,NA,NA,NA,NA,0.549513794023007,0.3045972592143969,0.7145405887600358
RF,Sum of Squares,Spearman_R,Genotype,Genotype,Spectra,NA,115,NA,NA,NA,NA,NA,0.5494958341714942,0.2917390836587902,0.717741935483871
RF,Maximum Value,Spearman_R,Genotype,Genotype,Spectra,NA,19,NA,NA,NA,NA,NA,0.5494937259060548,0.3066985645933014,0.7257374880802241
RF,Sum of Squares,Spearman_R,Genotype,Genotype,Spectra,NA,93,NA,NA,NA,NA,NA,0.5494833877639506,0.31348724183537857,0.7126346089978864
RF,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,96,NA,NA,NA,NA,NA,0.5494743964759738,0.3032509030286191,0.7159766601833845
RF,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,118,NA,NA,NA,NA,NA,0.5494452211068835,0.307252014448458,0.7154209502639624
RF,Maximum Value,Spearman_R,Genotype,Genotype,Spectra,NA,24,NA,NA,NA,NA,NA,0.5494446153928135,0.3161995898838004,0.7253744239631337
RF,Maximum Value,Spearman_R,Random,Random,Spectra,NA,46,NA,NA,NA,NA,NA,0.5494260443896766,0.3362045012503474,0.7248680188941374
RF,Sum of Squares,Spearman_R,Genotype,Genotype,Spectra,NA,133,NA,NA,NA,NA,NA,0.5494218175324471,0.3116376161152281,0.7152788458580702
RF,Maximum Value,Spearman_R,Genotype,Genotype,Spectra,NA,8,NA,NA,NA,NA,NA,0.5494153762540197,0.32358168147641836,0.7452397797532991
RF,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,123,NA,NA,NA,NA,NA,0.5494043746097489,0.32720200055570997,0.7179216449013617
RF,Sum of Squares,Spearman_R,Genotype,Genotype,Spectra,NA,113,NA,NA,NA,NA,NA,0.5493936025621013,0.3089656612044672,0.7129442302553727
RF,Maximum Value,Spearman_R,Genotype,Genotype,Spectra,NA,29,NA,NA,NA,NA,NA,0.5493777712339262,0.33691045796308955,0.7126536098310291
RF,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,4,NA,NA,NA,NA,NA,0.549366323237765,0.3138093914976383,0.7127634449624363
RF,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,127,NA,NA,NA,NA,NA,0.5493579690714496,0.32509030286190616,0.7014726312864685
PLS,Sum of Squares,Spearman_R,Genotype,Genotype,Spectra,NA,NA,57,NA,NA,NA,NA,0.54935541000399,0.30864991233196964,0.7473747828057717
RF,Sum of Squares,Spearman_R,Genotype,Genotype,Spectra,NA,5,NA,NA,NA,NA,NA,0.5493530708273106,0.2721294162826421,0.7582208003937372
RF,Maximum Value,Spearman_R,Genotype,Genotype,Spectra,NA,11,NA,NA,NA,NA,NA,0.5493367338431185,0.34272043745727954,0.7358270017533607
RF,Sum of Squares,Spearman_R,Genotype,Genotype,Spectra,NA,106,NA,NA,NA,NA,NA,0.5493287361923508,0.314309571025989,0.7115700271023397
RF,Sum of Squares,Spearman_R,Genotype,Genotype,Spectra,NA,92,NA,NA,NA,NA,NA,0.5493209209746948,0.30069058865085135,0.7153109134633736
SVMR,Standardized,Spearman_R,Genotype,Genotype,Spectra,NA,NA,NA,40.432,NA,NA,0.01,0.5493199997266456,0.26555299539170507,0.7318618881118881
RF,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,130,NA,NA,NA,NA,NA,0.5492715660536276,0.3275354265073632,0.7165879410947487
RF,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,136,NA,NA,NA,NA,NA,0.5492546090917015,0.3300361211447625,0.7061961656015561
LM,Sum of Squares,Spearman_R,Genotype,Genotype,Spectra,0.0851063829787234,NA,NA,NA,NA,NA,NA,0.5492344230134207,0.3062536528345997,0.753406878650227
LM,Sum of Squares,Spearman_R,Genotype,Genotype,Spectra,0.3900709219858156,NA,NA,NA,NA,NA,NA,0.5492344230134207,0.3062536528345997,0.753406878650227
LM,Sum of Squares,Spearman_R,Genotype,Genotype,Spectra,0.7943262411347518,NA,NA,NA,NA,NA,NA,0.5492344230134207,0.3062536528345997,0.753406878650227
PLS,Sum of Squares,Spearman_R,Genotype,Genotype,Spectra,NA,NA,112,NA,NA,NA,NA,0.5492344230134207,0.3062536528345997,0.753406878650227
RF,Sum of Squares,Spearman_R,Genotype,Genotype,Spectra,NA,10,NA,NA,NA,NA,NA,0.5491966345029965,0.28811443932411673,0.7555138577009445
RF,Sum of Squares,Spearman_R,Genotype,Genotype,Spectra,NA,110,NA,NA,NA,NA,NA,0.5491866929905648,0.3205007921384368,0.7267833523024394
RF,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,117,NA,NA,NA,NA,NA,0.5491676455153456,0.3098638510697416,0.7046957488191166
PCR,Standardized,Spearman_R,Genotype,Genotype,Spectra,NA,NA,120,NA,NA,NA,NA,0.549137163235672,0.26019871420222096,0.7951701040014102
RF,Maximum Value,Spearman_R,Random,Random,Spectra,NA,52,NA,NA,NA,NA,NA,0.5491184662799055,0.33364823562100593,0.7303139761044737
SVMR,Standardized,Spearman_R,Random,Random,Spectra,NA,NA,NA,61.852000000000004,NA,NA,0.01,0.5490970234419241,0.18744095582106143,0.7543206446235067
RF,Maximum Value,Spearman_R,Genotype,Genotype,Spectra,NA,46,NA,NA,NA,NA,NA,0.5490811194943143,0.28790157211209844,0.7071332565284179
RF,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,135,NA,NA,NA,NA,NA,0.5490434414995585,0.32303417616004454,0.7136982495137539
RF,Maximum Value,Spearman_R,Genotype,Genotype,Spectra,NA,37,NA,NA,NA,NA,NA,0.5490355487953178,0.31927546138072455,0.7225422427035331
LM,Sum of Squares,Spearman_R,Genotype,Genotype,Spectra,0.014184397163120567,NA,NA,NA,NA,NA,NA,0.5490213593373013,0.3062536528345997,0.753406878650227
LM,Sum of Squares,Spearman_R,Genotype,Genotype,Spectra,0.3191489361702128,NA,NA,NA,NA,NA,NA,0.5490213593373013,0.3062536528345997,0.753406878650227
LM,Sum of Squares,Spearman_R,Genotype,Genotype,Spectra,0.723404255319149,NA,NA,NA,NA,NA,NA,0.5490213593373013,0.3062536528345997,0.753406878650227
PLS,Sum of Squares,Spearman_R,Genotype,Genotype,Spectra,NA,NA,102,NA,NA,NA,NA,0.5490213593373013,0.3062536528345997,0.753406878650227
SVMR,Base Spectra,Spearman_R,Random,Random,Spectra,NA,NA,NA,0.17500000000000002,NA,NA,0.01,0.5490122962772928,0.24451236454570718,0.7165323701028065
RF,Sum of Squares,Spearman_R,Genotype,Genotype,Spectra,NA,129,NA,NA,NA,NA,NA,0.5490110150295991,0.32265943012211673,0.7131732641142114
RF,Maximum Value,Spearman_R,Genotype,Genotype,Spectra,NA,28,NA,NA,NA,NA,NA,0.5489966575998846,0.32221462747778534,0.7206312098188195
LM,Sum of Squares,Spearman_R,Genotype,Genotype,Spectra,0.3333333333333333,NA,NA,NA,NA,NA,NA,0.548990389593938,0.3062536528345997,0.753406878650227
LM,Sum of Squares,Spearman_R,Genotype,Genotype,Spectra,0.6382978723404256,NA,NA,NA,NA,NA,NA,0.548990389593938,0.3062536528345997,0.753406878650227
PLS,Sum of Squares,Spearman_R,Genotype,Genotype,Spectra,NA,NA,90,NA,NA,NA,NA,0.548990389593938,0.3062536528345997,0.753406878650227
SVMR,Standardized,Spearman_R,Genotype,Genotype,Spectra,NA,NA,NA,39.375,NA,NA,0.01,0.5489697377312229,0.2651209677419355,0.7267045454545454
RF,Sum of Squares,Spearman_R,Genotype,Genotype,Spectra,NA,135,NA,NA,NA,NA,NA,0.5489503439991675,0.31976252368548336,0.7128795102894584
RF,Sum of Squares,Spearman_R,Genotype,Genotype,Spectra,NA,139,NA,NA,NA,NA,NA,0.5489447343940523,0.3120551090700345,0.7229742703533025
RF,Maximum Value,Spearman_R,Random,Random,Spectra,NA,60,NA,NA,NA,NA,NA,0.5489311879413168,0.33036954709641575,0.748207835509864
RF,Maximum Value,Spearman_R,Random,Random,Spectra,NA,49,NA,NA,NA,NA,NA,0.5489239617089311,0.3408724645734927,0.744429008057794
RF,Maximum Value,Spearman_R,Random,Random,Spectra,NA,62,NA,NA,NA,NA,NA,0.5488839524785035,0.3334259516532371,0.7368157821617117
RF,Maximum Value,Spearman_R,Random,Random,Spectra,NA,63,NA,NA,NA,NA,NA,0.5488770066024977,0.3380383439844402,0.7285357043623231
RF,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,137,NA,NA,NA,NA,NA,0.5488242202363605,0.30803000833564886,0.7008613503751043
RF,Maximum Value,Spearman_R,Random,Random,Spectra,NA,57,NA,NA,NA,NA,NA,0.5488153242104289,0.3245901639344263,0.7362600722422896
SVMR,Standardized,Spearman_R,Genotype,Genotype,Spectra,NA,NA,NA,41.503,NA,NA,0.01,0.5488049233182201,0.26180875576036866,0.729326923076923
RF,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,122,NA,NA,NA,NA,NA,0.5487900420843413,0.33392609058071693,0.711308696860239
RF,Maximum Value,Spearman_R,Random,Random,Spectra,NA,72,NA,NA,NA,NA,NA,0.5487625293669266,0.33853848291192007,0.7218671853292582
RF,Sum of Squares,Spearman_R,Genotype,Genotype,Spectra,NA,116,NA,NA,NA,NA,NA,0.5487306950516252,0.3094666527502349,0.7160138248847927
RF,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,120,NA,NA,NA,NA,NA,0.5487225251473099,0.3151430953042512,0.7078077243678801
RF,Sum of Squares,Spearman_R,Genotype,Genotype,Spectra,NA,126,NA,NA,NA,NA,NA,0.5487016436672939,0.30454023588351947,0.7283829093481806
RF,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,131,NA,NA,NA,NA,NA,0.5486902931921729,0.32420116699083085,0.7198666296193388
RF,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,121,NA,NA,NA,NA,NA,0.5486630672007883,0.2969713809391498,0.7154209502639624
RF,Maximum Value,Spearman_R,Genotype,Genotype,Spectra,NA,10,NA,NA,NA,NA,NA,0.5485868824444008,0.33301435406698565,0.7338583161586023
SVMR,Standardized,Spearman_R,Random,Random,Spectra,NA,NA,NA,63.175000000000004,NA,NA,0.01,0.5485802121359888,0.1862183939983329,0.7534315087524314
RF,Sum of Squares,Spearman_R,Genotype,Genotype,Spectra,NA,141,NA,NA,NA,NA,NA,0.5485452675295422,0.3151028076401211,0.7114555101729204
RF,Sum of Squares,Spearman_R,Genotype,Genotype,Spectra,NA,127,NA,NA,NA,NA,NA,0.548542609177629,0.32119820478029437,0.7162652212085353
RF,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,132,NA,NA,NA,NA,NA,0.548530805854344,0.3278132814670743,0.7054181717143653
RF,Sum of Squares,Spearman_R,Genotype,Genotype,Spectra,NA,125,NA,NA,NA,NA,NA,0.5485017077911982,0.30191003026823926,0.725086405529954
RF,Sum of Squares,Spearman_R,Genotype,Genotype,Spectra,NA,136,NA,NA,NA,NA,NA,0.5484403872525487,0.31172111470618935,0.71398689593651
RF,Sum of Squares,Spearman_R,Genotype,Genotype,Spectra,NA,114,NA,NA,NA,NA,NA,0.5484251687220814,0.3080471767038932,0.7181738366988585
RF,Maximum Value,Spearman_R,Genotype,Genotype,Spectra,NA,34,NA,NA,NA,NA,NA,0.5484159983430134,0.31319207108680797,0.7155249315574149
RF,Sum of Squares,Spearman_R,Genotype,Genotype,Spectra,NA,6,NA,NA,NA,NA,NA,0.5484005303921273,0.2777937788018433,0.7423482727859978
PLS,Sum of Squares,Spearman_R,Genotype,Genotype,Spectra,NA,NA,72,NA,NA,NA,NA,0.5483845596116202,0.3062536528345997,0.7548955987326792
SVMR,Standardized,Spearman_R,Random,Random,Spectra,NA,NA,NA,64.512,NA,NA,0.01,0.5483618205310197,0.19394276187829956,0.7540983606557379
RF,Sum of Squares,Spearman_R,Genotype,Genotype,Spectra,NA,134,NA,NA,NA,NA,NA,0.5483470141286281,0.31007275024046865,0.7181703528253716
RF,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,125,NA,NA,NA,NA,NA,0.5483388064442039,0.31808835787718814,0.7154209502639624
RF,Maximum Value,Spearman_R,Random,Random,Spectra,NA,74,NA,NA,NA,NA,NA,0.5483318475822084,0.33876076687968887,0.7402056126701864
LM,Sum of Squares,Spearman_R,Genotype,Genotype,Spectra,0.10638297872340426,NA,NA,NA,NA,NA,NA,0.5483290457279405,0.3062536528345997,0.753406878650227
LM,Sum of Squares,Spearman_R,Genotype,Genotype,Spectra,0.5106382978723404,NA,NA,NA,NA,NA,NA,0.5483290457279405,0.3062536528345997,0.753406878650227
LM,Sum of Squares,Spearman_R,Genotype,Genotype,Spectra,0.8156028368794326,NA,NA,NA,NA,NA,NA,0.5483290457279405,0.3062536528345997,0.753406878650227
PLS,Sum of Squares,Spearman_R,Genotype,Genotype,Spectra,NA,NA,115,NA,NA,NA,NA,0.5483290457279405,0.3062536528345997,0.753406878650227
RF,Maximum Value,Spearman_R,Random,Random,Spectra,NA,75,NA,NA,NA,NA,NA,0.5483062824823931,0.32592386774103926,0.7404278966379552
LM,Sum of Squares,Spearman_R,Genotype,Genotype,Spectra,0.40425531914893614,NA,NA,NA,NA,NA,NA,0.5482655718366315,0.3062536528345997,0.7471229634106419
LM,Sum of Squares,Spearman_R,Genotype,Genotype,Spectra,0.7092198581560284,NA,NA,NA,NA,NA,NA,0.5482655718366315,0.3062536528345997,0.7471229634106419
PLS,Sum of Squares,Spearman_R,Genotype,Genotype,Spectra,NA,NA,100,NA,NA,NA,NA,0.5482655718366315,0.3062536528345997,0.7471229634106419
RF,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,98,NA,NA,NA,NA,NA,0.5482637789577518,0.3154765212559045,0.7119755487635455
RF,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,113,NA,NA,NA,NA,NA,0.5482529513424202,0.32420116699083085,0.7197554876354545
RF,Maximum Value,Spearman_R,Genotype,Genotype,Spectra,NA,54,NA,NA,NA,NA,NA,0.5482251422485895,0.3140123034859877,0.7109254992319508
RF,Maximum Value,Spearman_R,Genotype,Genotype,Spectra,NA,47,NA,NA,NA,NA,NA,0.5482249213205279,0.30328092959671904,0.7196140552995391
RF,Sum of Squares,Spearman_R,Genotype,Genotype,Spectra,NA,112,NA,NA,NA,NA,NA,0.5481998573248813,0.3061684584072644,0.7268448737272756
RF,Maximum Value,Spearman_R,Genotype,Genotype,Spectra,NA,38,NA,NA,NA,NA,NA,0.5481542180719348,0.3178400546821599,0.7067492319508448
RF,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,140,NA,NA,NA,NA,NA,0.548122631081774,0.31847735482078365,0.7205890525145875
RF,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,126,NA,NA,NA,NA,NA,0.5481012333315529,0.32553487079744375,0.7167546540705753
SVMR,Base Spectra,Spearman_R,Genotype,Genotype,Spectra,NA,NA,NA,0.112,NA,NA,0.01,0.5480745653203345,0.2644009216589862,0.7796658986175115
RF,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,129,NA,NA,NA,NA,NA,0.5480720535771135,0.29891636565712704,0.7076965823839957
RF,Maximum Value,Spearman_R,Random,Random,Spectra,NA,51,NA,NA,NA,NA,NA,0.5480570594150725,0.3519866629619339,0.7459294248402336
RF,Maximum Value,Spearman_R,Random,Random,Spectra,NA,55,NA,NA,NA,NA,NA,0.5480323206768651,0.34398444012225626,0.7238121700472355
RF,Maximum Value,Spearman_R,Random,Random,Spectra,NA,76,NA,NA,NA,NA,NA,0.5479525848268834,0.34092803556543494,0.7408168935815506
RF,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,128,NA,NA,NA,NA,NA,0.5479420226943121,0.32236732425673803,0.7105862739649904
SVMR,Standardized,Spearman_R,Random,Random,Spectra,NA,NA,NA,65.863,NA,NA,0.01,0.5478805754551417,0.19283134203945543,0.7542095026396222
RF,Maximum Value,Spearman_R,Genotype,Genotype,Spectra,NA,30,NA,NA,NA,NA,NA,0.5478704807289443,0.3417634996582365,0.7254704301075269
RF,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,141,NA,NA,NA,NA,NA,0.54786589088329,0.307529869408169,0.6977493748263408
RF,Sum of Squares,Spearman_R,Genotype,Genotype,Spectra,NA,138,NA,NA,NA,NA,NA,0.5478376146645824,0.31653259920381177,0.7179242671260267
RF,Sum of Squares,Spearman_R,Genotype,Genotype,Spectra,NA,124,NA,NA,NA,NA,NA,0.5478055415407104,0.3049577288383259,0.7227844596880865
RF,Sum of Squares,Spearman_R,Genotype,Genotype,Spectra,NA,137,NA,NA,NA,NA,NA,0.5477626767877836,0.3008136333930102,0.7163862315051217
SVMR,Standardized,Spearman_R,Genotype,Genotype,Spectra,NA,NA,NA,44.800000000000004,NA,NA,0.01,0.5477575016901095,0.25388824884792627,0.7347465034965035
RF,Maximum Value,Spearman_R,Random,Random,Spectra,NA,59,NA,NA,NA,NA,NA,0.5477080629699655,0.327479855515421,0.7250903028619062
RF,Sum of Squares,Spearman_R,Genotype,Genotype,Spectra,NA,140,NA,NA,NA,NA,NA,0.5476794880436685,0.31760776536895946,0.7067607651363029
RF,Maximum Value,Spearman_R,Random,Random,Spectra,NA,66,NA,NA,NA,NA,NA,0.5476691635226614,0.3301472631286469,0.73853848291192
RF,Maximum Value,Spearman_R,Genotype,Genotype,Spectra,NA,3,NA,NA,NA,NA,NA,0.5476578745168305,0.31209842788790154,0.7569903718970132
RF,Maximum Value,Spearman_R,Genotype,Genotype,Spectra,NA,35,NA,NA,NA,NA,NA,0.5475592747784782,0.3238550922761449,0.71534178187404
RF,Sum of Squares,Spearman_R,Genotype,Genotype,Spectra,NA,4,NA,NA,NA,NA,NA,0.5475436301408015,0.2766045803732435,0.7671414069949861
RF,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,134,NA,NA,NA,NA,NA,0.5474810663847836,0.31047513198110593,0.7004723534315088
RF,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,138,NA,NA,NA,NA,NA,0.5474721609360866,0.3323145318143929,0.7030286190608505
RF,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,3,NA,NA,NA,NA,NA,0.5474377152050238,0.3213670464017783,0.712513372024472
SVMR,Standardized,Spearman_R,Random,Random,Spectra,NA,NA,NA,67.228,NA,NA,0.01,0.5473754348064187,0.19299805501528206,0.753320366768547
RF,Maximum Value,Spearman_R,Random,Random,Spectra,NA,68,NA,NA,NA,NA,NA,0.5473388042361385,0.32236732425673803,0.7274242845234788
SVMR,Standardized,Spearman_R,Genotype,Genotype,Spectra,NA,NA,NA,43.687,NA,NA,0.01,0.5472859824699386,0.25211213517665126,0.73125
RF,Maximum Value,Spearman_R,Genotype,Genotype,Spectra,NA,39,NA,NA,NA,NA,NA,0.5472142824697762,0.32426520847573476,0.716973886328725
RF,Maximum Value,Spearman_R,Random,Random,Spectra,NA,3,NA,NA,NA,NA,NA,0.5471423602737683,0.3462072797999445,0.7082621320790776
RF,Maximum Value,Spearman_R,Genotype,Genotype,Spectra,NA,49,NA,NA,NA,NA,NA,0.5470799197200297,0.32023239917976765,0.7140937019969278
RF,Maximum Value,Spearman_R,Genotype,Genotype,Spectra,NA,42,NA,NA,NA,NA,NA,0.5470610092079656,0.328092959671907,0.7197100614439323
RF,Maximum Value,Spearman_R,Random,Random,Spectra,NA,65,NA,NA,NA,NA,NA,0.5470526096979299,0.33164767991108646,0.7161433731592111
RF,Maximum Value,Spearman_R,Genotype,Genotype,Spectra,NA,36,NA,NA,NA,NA,NA,0.5469908084555045,0.31585782638414217,0.7133736559139785
SVMR,Standardized,Spearman_R,Random,Random,Spectra,NA,NA,NA,68.607,NA,NA,0.01,0.5469680993003718,0.19121978327313147,0.753598221728258
SVMR,Standardized,Spearman_R,Random,Random,Spectra,NA,NA,NA,70,NA,NA,0.01,0.5469586547332065,0.19033064740205616,0.751430953042512
SVMR,Base Spectra,Spearman_R,Random,Random,Spectra,NA,NA,NA,0.112,NA,NA,0.01,0.5469261516895206,0.237454848569047,0.7272575715476522
RF,Maximum Value,Spearman_R,Random,Random,Spectra,NA,69,NA,NA,NA,NA,NA,0.5469125685978574,0.3496526813003613,0.7338705195887748
RF,Maximum Value,Spearman_R,Genotype,Genotype,Spectra,NA,5,NA,NA,NA,NA,NA,0.5468003206491031,0.3308270676691729,0.7572979790211942
SVMR,Standardized,Spearman_R,Genotype,Genotype,Spectra,NA,NA,NA,42.588,NA,NA,0.01,0.546786424225119,0.2553283410138249,0.7320804195804196
RF,Maximum Value,Spearman_R,Random,Random,Spectra,NA,79,NA,NA,NA,NA,NA,0.5467622388774392,0.34242845234787445,0.7365379272020006
RF,Maximum Value,Spearman_R,Genotype,Genotype,Spectra,NA,48,NA,NA,NA,NA,NA,0.546674678806178,0.3203691045796309,0.7172139016897081
RF,Maximum Value,Spearman_R,Genotype,Genotype,Spectra,NA,58,NA,NA,NA,NA,NA,0.5466684839325081,0.30574162679425837,0.694844470046083
RF,Maximum Value,Spearman_R,Genotype,Genotype,Spectra,NA,55,NA,NA,NA,NA,NA,0.546650404293236,0.30444292549555707,0.7073252688172043
RF,Maximum Value,Spearman_R,Genotype,Genotype,Spectra,NA,66,NA,NA,NA,NA,NA,0.5466455535676928,0.33506493506493507,0.7098694316436253
RF,Maximum Value,Spearman_R,Random,Random,Spectra,NA,89,NA,NA,NA,NA,NA,0.5466135957771837,0.35615448735759936,0.7360377882745208
RF,Maximum Value,Spearman_R,Random,Random,Spectra,NA,73,NA,NA,NA,NA,NA,0.5466049797990769,0.32431230897471525,0.7098638510697418
RF,Sum of Squares,Spearman_R,Random,Random,Spectra,NA,139,NA,NA,NA,NA,NA,0.546596645262028,0.3175326479577661,0.7063628785773828
RF,Maximum Value,Spearman_R,Random,Random,Spectra,NA,80,NA,NA,NA,NA,NA,0.5465682998986188,0.3345373714920812,0.7319811058627398
SVMR,Absolute Value,Spearman_R,Genotype,Genotype,Spectra,NA,NA,NA,0.112,NA,NA,0.01,0.5465436870309667,0.17573924731182794,0.7538281706604326
RF,Maximum Value,Spearman_R,Random,Random,Spectra,NA,77,NA,NA,NA,NA,NA,0.5464629923940619,0.3370380661294805,0.7316476799110866
RF,Maximum Value,Spearman_R,Random,Random,Spectra,NA,82,NA,NA,NA,NA,NA,0.5464604934597032,0.3416504584606836,0.7186440677966103
